coordinates;color;speed_limit;current_speed
[(8.9254519, 46.0462328), (8.9254004, 46.0463679), (8.9253574, 46.0464912), (8.9253471, 46.0465376), (8.9253426, 46.0465777), (8.9253434, 46.0466125), (8.9253478, 46.0466481), (8.9253617, 46.0466971), (8.9253841, 46.0467483), (8.9254098, 46.0467915), (8.9254472, 46.0468388), (8.9254797, 46.0468708), (8.9255185, 46.0469051), (8.9255654, 46.0469388), (8.9257826, 46.0470806), (8.9258417, 46.0471246), (8.9258724, 46.0471527), (8.9258996, 46.0471816)];green;60;111
[(8.9334494, 46.063447), (8.9335914, 46.0637371), (8.9338175, 46.0641889)];green;60;51
[(8.9322542, 46.061053), (8.9324874, 46.0615269), (8.9325987, 46.0617483), (8.9327099, 46.0619697), (8.9328888, 46.0623238), (8.9329288, 46.0623983)];green;60;51
[(8.9273996, 46.0537609), (8.9272277, 46.0533623), (8.9270308, 46.0529334), (8.9268834, 46.0526595), (8.926115, 46.0513344), (8.9259386, 46.0510249), (8.925604, 46.0504099), (8.9254243, 46.0500448), (8.9252481, 46.0496494), (8.9251031, 46.0492342), (8.9249906, 46.0488381), (8.9249272, 46.0485918), (8.9248688, 46.0482619), (8.9248281, 46.0479338), (8.9248026, 46.0475554), (8.9247996, 46.0473245), (8.9248037, 46.0471082), (8.9248221, 46.0468052), (8.9248575, 46.0464855), (8.9248935, 46.046253), (8.9249451, 46.0459984), (8.9249964, 46.0457758), (8.9250534, 46.0455765), (8.9251742, 46.0452074), (8.9252477, 46.0450106), (8.9253555, 46.0447499), (8.9254641, 46.0445077), (8.9256038, 46.0442327), (8.9257137, 46.0440386), (8.9258329, 46.0438375), (8.9259937, 46.0435895), (8.9261524, 46.0433569), (8.9263051, 46.0431575), (8.9264568, 46.0429671), (8.9265762, 46.0428209), (8.9266818, 46.0426951), (8.9269235, 46.0424103), (8.9274065, 46.04186), (8.927532, 46.0417121), (8.9276429, 46.041579)];red;120;51
[(8.9276225, 46.0543591), (8.927571, 46.0542216), (8.9273996, 46.0537609)];red;120;51
[(8.9275428, 46.053736), (8.9277445, 46.0542656), (8.9278025, 46.0544455)];red;120;51
[(8.9278025, 46.0544455), (8.9279111, 46.0548156), (8.9280047, 46.0551564), (8.9280884, 46.0555492), (8.9281539, 46.0558937), (8.9282449, 46.0565154), (8.9282676, 46.0569874), (8.928287, 46.0575206), (8.9282602, 46.0580545), (8.9282078, 46.0587317), (8.9281121, 46.0594486)];red;120;51
[(8.927841, 46.0625272), (8.9278408, 46.0626983), (8.9278538, 46.063065)];green;50;51
[(8.9276987, 46.0630652), (8.9276889, 46.0628118), (8.927688, 46.062531)];red;120;51
[(8.927688, 46.062531), (8.9276847, 46.0621119), (8.9277097, 46.0616525), (8.9277639, 46.0610362), (8.9279735, 46.0594221), (8.9280665, 46.0587248), (8.9281231, 46.0579989), (8.9281437, 46.0574829), (8.9281414, 46.057124), (8.9281041, 46.0565783), (8.9280145, 46.0559062), (8.9279221, 46.0554252), (8.9277837, 46.0548841), (8.9276225, 46.0543591)];red;120;51
[(8.9277896, 46.0639932), (8.9277464, 46.0636101), (8.9276987, 46.0630652)];red;120;51
[(8.9292353, 46.0386033), (8.9292077, 46.0387539), (8.9291796, 46.0388855), (8.9291499, 46.039014), (8.9291144, 46.0391506), (8.9290769, 46.0392813), (8.9290366, 46.0394137), (8.9289899, 46.0395525), (8.9288982, 46.0398013), (8.9288146, 46.0400065), (8.9287594, 46.040121), (8.928706, 46.0402309), (8.9286378, 46.0403646), (8.9285677, 46.0404958), (8.9284833, 46.0406453), (8.9284156, 46.040757), (8.9283322, 46.0408865), (8.9282493, 46.0410095), (8.9281621, 46.0411341), (8.9280787, 46.0412475), (8.927996, 46.0413582), (8.9278791, 46.0415051), (8.9277879, 46.0416174), (8.9276823, 46.041744), (8.9275759, 46.0418708), (8.927476, 46.0419854), (8.927362, 46.0421169), (8.9272565, 46.0422375), (8.9269927, 46.0425426), (8.926733, 46.0428434), (8.926595, 46.043013), (8.9264327, 46.0432184), (8.9262748, 46.0434329), (8.9261011, 46.0436855), (8.9259336, 46.0439481), (8.9257764, 46.0442268), (8.9256378, 46.0444948), (8.9255162, 46.0447539), (8.9254332, 46.0449482), (8.9253625, 46.0451265), (8.9252208, 46.0455514), (8.9251493, 46.0458047), (8.9250957, 46.0460323), (8.9250332, 46.0463621), (8.9249902, 46.0467084), (8.9249679, 46.0470442), (8.9249536, 46.0472773), (8.9249596, 46.0475359), (8.9249795, 46.0478794), (8.92502, 46.0482213), (8.9251014, 46.0486594), (8.9251703, 46.0489355), (8.9252925, 46.0493118), (8.9254087, 46.049643), (8.925553, 46.0499629), (8.9257546, 46.0503812), (8.9260922, 46.0510089), (8.9262768, 46.0513193), (8.9270289, 46.0526405), (8.9272218, 46.0530029), (8.9273964, 46.0533868), (8.9275428, 46.053736)];green;120;111
[(8.9278538, 46.063065), (8.927899, 46.0635982), (8.9279335, 46.0639402)];green;50;51
[(8.9278492, 46.0621065), (8.927841, 46.0625272)];green;50;51
[(8.9281121, 46.0594486), (8.9279088, 46.061053), (8.9278652, 46.0616915), (8.9278492, 46.0621065)];green;50;51
[(8.9302577, 46.0556837), (8.9303343, 46.0559221)];green;50;51
[(8.9319093, 46.0602841), (8.9319179, 46.0603005), (8.9319187, 46.0603179), (8.9319115, 46.0603345), (8.9318971, 46.0603488), (8.9318769, 46.0603591), (8.9318542, 46.0603643), (8.9318304, 46.0603646), (8.9318075, 46.0603599), (8.9317878, 46.0603506), (8.931773, 46.0603376), (8.9317646, 46.0603221), (8.9317632, 46.0603056), (8.9317691, 46.0602895), (8.931782, 46.0602752), (8.9318007, 46.0602643), (8.9318232, 46.060258), (8.9318483, 46.0602567), (8.9318725, 46.0602611), (8.9318936, 46.0602705), (8.9319093, 46.0602841)];green;50;51
[(8.9318769, 46.0603591), (8.932088, 46.0607473), (8.9322542, 46.061053)];green;50;51
[(8.9332041, 46.0629457), (8.9334494, 46.063447)];green;60;51
[(8.9329288, 46.0623983), (8.9330099, 46.0625492)];green;60;51
[(8.9330099, 46.0625492), (8.9330569, 46.0626366), (8.9332041, 46.0629457)];green;60;51
[(8.9310338, 46.0581765), (8.9312583, 46.0588762)];green;50;51
[(8.9312583, 46.0588762), (8.9312738, 46.0589245), (8.9314821, 46.0595539), (8.9315962, 46.0598107), (8.9316931, 46.0600113), (8.9318232, 46.060258)];green;50;51
[(8.9290631, 46.0685891), (8.9290765, 46.0697718), (8.9290363, 46.0703036), (8.9289695, 46.070764), (8.9288808, 46.0711248), (8.9286528, 46.0717675)];green;100;111
[(8.9283633, 46.0718266), (8.9285242, 46.0713965), (8.9286286, 46.0710907), (8.9287149, 46.0707521), (8.9287814, 46.0702868), (8.9288268, 46.0697629), (8.9287827, 46.0685891)];green;100;111
[(8.9286528, 46.0717675), (8.9282152, 46.0726169), (8.9279829, 46.0730136), (8.9277495, 46.0733462), (8.9274633, 46.0737177), (8.9272029, 46.0740149), (8.9267991, 46.0744444), (8.9265132, 46.0747293), (8.9261622, 46.0750376)];green;50;111
[(8.9247083, 46.0760426), (8.9255547, 46.0752954), (8.9260174, 46.0748758), (8.9265833, 46.0743344), (8.9268948, 46.0739886), (8.9271695, 46.0736843), (8.9274435, 46.0733314), (8.9278466, 46.0727175), (8.9283633, 46.0718266)];green;100;111
[(8.9199691, 46.0858318), (8.919969, 46.085866), (8.9199688, 46.0859459), (8.9199565, 46.0867203), (8.9199219, 46.0875048), (8.9199197, 46.0875782), (8.9198976, 46.0880812), (8.9198977, 46.0881397), (8.9199051, 46.0882392), (8.9199078, 46.0883757), (8.9199745, 46.088538), (8.9201231, 46.0887634), (8.9208068, 46.0894943), (8.9214335, 46.0901718), (8.9217161, 46.0904718), (8.9217288, 46.0904853)];red;60;25
[(8.9199184, 46.0856591), (8.9199414, 46.085654), (8.919964, 46.0856521), (8.9199868, 46.0856529), (8.9200295, 46.0856625), (8.9200533, 46.0856738), (8.9200724, 46.0856879), (8.9200862, 46.0857039), (8.9200951, 46.0857221), (8.9200978, 46.0857496), (8.9200889, 46.0857754), (8.9200696, 46.0857983), (8.9200414, 46.0858163), (8.9200069, 46.0858278), (8.9199691, 46.0858318), (8.9199387, 46.0858293), (8.9199093, 46.0858218), (8.9198825, 46.085809), (8.9198577, 46.0857883), (8.9198454, 46.0857696), (8.9198393, 46.0857462), (8.9198395, 46.0857348), (8.9198459, 46.0857132), (8.9198595, 46.0856935), (8.9198768, 46.0856785), (8.9198964, 46.0856673), (8.9199184, 46.0856591)];orange;50;25
[(8.9326817, 46.0719279), (8.9326556, 46.0719101), (8.9326365, 46.0718885), (8.9326256, 46.0718643), (8.9326243, 46.0718337), (8.9326361, 46.0718041), (8.9326459, 46.0717935), (8.9326599, 46.0717782), (8.9326936, 46.0717584), (8.9327306, 46.071747), (8.9327707, 46.071743), (8.9328108, 46.0717466), (8.932848, 46.0717577), (8.9328795, 46.0717752), (8.9329031, 46.0717981), (8.9329169, 46.0718248), (8.9329198, 46.0718531), (8.9329113, 46.0718809), (8.9328923, 46.071906), (8.9328641, 46.0719266), (8.9328289, 46.071941), (8.9327893, 46.0719482), (8.9327484, 46.0719477), (8.9327133, 46.0719406), (8.9326817, 46.0719279)];green;50;111
[(8.9326256, 46.0718643), (8.9324977, 46.0718913), (8.9323555, 46.0719169), (8.9320883, 46.0719707), (8.9310936, 46.0722047)];green;50;111
[(8.9282037, 46.0730609), (8.9274725, 46.0733931), (8.9272808, 46.0734888), (8.9271295, 46.0735688), (8.9268723, 46.0737146)];green;80;111
[(8.9268723, 46.0737146), (8.9266283, 46.0738568), (8.9263916, 46.0740047), (8.926051, 46.0742298), (8.9258386, 46.0743915), (8.9255276, 46.0746334), (8.9249613, 46.0750802), (8.9244242, 46.0755072), (8.9238904, 46.0759277), (8.9228604, 46.07674), (8.9220136, 46.0774159)];green;80;111
[(8.9220136, 46.0774159), (8.9216722, 46.0776856)];red;80;25
[(8.9216722, 46.0776856), (8.9213303, 46.0779977), (8.9211189, 46.0782256), (8.9209429, 46.078428), (8.9208413, 46.0785678), (8.920739, 46.0787204), (8.9206267, 46.0789141), (8.9205306, 46.0791068), (8.9204514, 46.0793022), (8.9203811, 46.079522), (8.9203197, 46.079786), (8.920294, 46.0799895), (8.9202768, 46.0801479), (8.920244, 46.0813931), (8.920181, 46.0826499), (8.9201186, 46.0839459), (8.9200787, 46.0846045), (8.9200767, 46.0846555)];red;80;25
[(8.9233008, 46.0775072), (8.9230379, 46.0777742), (8.9228463, 46.0779812), (8.9227208, 46.0781227), (8.9224587, 46.0784409), (8.92227, 46.0787015), (8.9221578, 46.0788697)];red;120;25
[(8.9345451, 46.0711652), (8.9343819, 46.0712647), (8.9342558, 46.071328), (8.9341439, 46.0713796), (8.9340399, 46.0714178), (8.9339394, 46.0714512), (8.9337161, 46.0715258), (8.9336802, 46.071538)];green;50;111
[(8.9200688, 46.0848522), (8.9199907, 46.0856147), (8.9199868, 46.0856529)];red;60;25
[(8.9310936, 46.0722047), (8.9303896, 46.0723819), (8.9299966, 46.0724817), (8.9293085, 46.0726724), (8.9288539, 46.0728176), (8.9282037, 46.0730609)];green;80;111
[(8.9257463, 46.093829), (8.9252976, 46.0931738), (8.9248291, 46.0924364), (8.9242812, 46.0915538), (8.9239584, 46.0909871), (8.9236165, 46.0903686), (8.9229619, 46.0890484), (8.9225198, 46.0880755), (8.9221912, 46.0872741), (8.9218964, 46.0864879), (8.9214778, 46.0852897), (8.9213229, 46.0847032)];red;120;25
[(8.921244, 46.0844048), (8.9212167, 46.0843014), (8.9211267, 46.0838286), (8.9210435, 46.0833235), (8.9209985, 46.0829825), (8.920965, 46.0825216), (8.9209642, 46.0819874), (8.9209957, 46.0816151)];red;120;25
[(8.9213229, 46.0847032), (8.921244, 46.0844048)];red;120;25
[(8.9213947, 46.0843703), (8.9214677, 46.0846781)];red;120;25
[(8.9214677, 46.0846781), (8.921618, 46.0852334), (8.9220937, 46.0866271), (8.9223335, 46.0872357), (8.9226724, 46.0880481), (8.9230994, 46.0890143), (8.9237797, 46.0903706), (8.9241033, 46.0909572), (8.9244127, 46.0914994), (8.9247158, 46.091995), (8.925411, 46.0930948), (8.9258733, 46.0937683)];red;120;25
[(8.9231031, 46.0775103), (8.9232295, 46.0773818), (8.9233622, 46.0772526), (8.9236503, 46.0769772), (8.9241918, 46.0764883), (8.9247083, 46.0760426)];red;120;25
[(8.9211345, 46.0808119), (8.9212224, 46.0804873), (8.9212736, 46.0803304), (8.9213312, 46.0801743), (8.9213925, 46.0800112), (8.9215287, 46.0796971), (8.921605, 46.0795423), (8.9216824, 46.0793904), (8.9217671, 46.0792337), (8.9218525, 46.0790913), (8.9219473, 46.0789351), (8.922042, 46.0787895), (8.922144, 46.0786447)];red;120;25
[(8.9221578, 46.0788697), (8.9220651, 46.0790119), (8.9219753, 46.0791595), (8.9218904, 46.0793078), (8.9218054, 46.079461), (8.9217241, 46.0796222), (8.9216505, 46.0797806), (8.9215166, 46.0800946), (8.9214541, 46.0802594), (8.9214005, 46.080417), (8.9213525, 46.0805734), (8.9213071, 46.0807369), (8.921263, 46.080911)];red;120;25
[(8.9211474, 46.0829102), (8.9211939, 46.0833217), (8.9212757, 46.0838292), (8.9213681, 46.0842582), (8.9213947, 46.0843703)];red;120;25
[(8.9209957, 46.0816151), (8.9210136, 46.0814552), (8.9210356, 46.0812901), (8.9210655, 46.0811282), (8.9210992, 46.0809656), (8.9211345, 46.0808119)];red;120;25
[(8.922144, 46.0786447), (8.9222464, 46.0785022), (8.9223625, 46.0783487), (8.9224753, 46.0782053), (8.922594, 46.0780627), (8.9227195, 46.077919), (8.922839, 46.0777864), (8.9229644, 46.0776549), (8.9231031, 46.0775103)];red;120;25
[(8.921263, 46.080911), (8.9212298, 46.0810627), (8.9212004, 46.0812258), (8.9211756, 46.0813837), (8.9211565, 46.0815525), (8.9211397, 46.0817208), (8.921119, 46.082019), (8.9211238, 46.0824836), (8.9211474, 46.0829102)];red;120;25
[(8.935347, 46.0702924), (8.9352939, 46.0703976), (8.9352291, 46.0705086), (8.9351663, 46.0705961), (8.9350253, 46.0707706), (8.9349454, 46.0708519), (8.9348185, 46.0709676), (8.9346944, 46.0710637), (8.9345451, 46.0711652)];green;50;111
[(8.9200767, 46.0846555), (8.9200688, 46.0848522)];red;80;25
[(8.9243558, 46.076565), (8.92417, 46.0767188), (8.9237956, 46.0770472), (8.9235106, 46.0773045), (8.9233008, 46.0775072)];green;120;111
[(8.9261622, 46.0750376), (8.9256028, 46.0755251), (8.9248735, 46.0761381), (8.9243558, 46.076565)];green;50;111
[(8.9353763, 46.0682209), (8.9353857, 46.0682481), (8.9353977, 46.0682829), (8.93541, 46.0683346), (8.935416, 46.0683821), (8.9354176, 46.0684151), (8.9354287, 46.0686269), (8.9354477, 46.0689617), (8.9354749, 46.0695804), (8.9354795, 46.0697568), (8.9354701, 46.0698638), (8.9354541, 46.0699556), (8.9354367, 46.0700356), (8.9354196, 46.0701122), (8.9354098, 46.0701394), (8.935397, 46.070175), (8.9353837, 46.0702078), (8.935347, 46.0702924)];green;50;111
[(8.9329645, 46.0717775), (8.9329031, 46.0717981)];green;60;111
[(8.9336802, 46.071538), (8.9329645, 46.0717775)];green;50;111
[(8.9268385, 46.0973755), (8.9268627, 46.0974023), (8.9269682, 46.0975193), (8.9273402, 46.0979894), (8.9275983, 46.09835), (8.9278079, 46.0986428), (8.9281152, 46.0990719), (8.9282048, 46.099197), (8.9283834, 46.099437), (8.9284204, 46.0994867), (8.9287148, 46.09988), (8.9293408, 46.1007371), (8.9295187, 46.1009769), (8.9296419, 46.1011492), (8.930019, 46.1016936), (8.9300892, 46.1017951), (8.9304213, 46.1023455), (8.9304535, 46.1024231), (8.9304643, 46.1024491)];green;60;52
[(8.9310828, 46.1064343), (8.9311764, 46.1066945), (8.9312756, 46.1069229), (8.9314723, 46.1073426), (8.9315201, 46.1074481), (8.9315778, 46.1075796), (8.9316322, 46.1077125), (8.9316651, 46.1077999), (8.9317014, 46.107908)];orange;80;58
[(8.9308791, 46.114071), (8.9300781, 46.1153421), (8.9293047, 46.1165425), (8.9292514, 46.116629), (8.9292134, 46.1166835), (8.9291453, 46.1168007), (8.9288553, 46.1172679), (8.9286685, 46.1175746), (8.9284875, 46.1178809), (8.9283298, 46.1181547), (8.9277099, 46.1192179), (8.9273643, 46.1198106), (8.9272908, 46.1199367), (8.9270796, 46.1203017), (8.9268588, 46.1206803), (8.9266422, 46.1210789), (8.9265072, 46.1212966), (8.9264059, 46.1214618), (8.9262482, 46.1217253)];green;50;58
[(8.9320127, 46.1095075), (8.9320095, 46.1097389), (8.9319946, 46.1099796), (8.9319805, 46.1101587), (8.9318829, 46.1107981), (8.9317462, 46.1115209), (8.9316659, 46.1119457)];orange;80;58
[(8.9316659, 46.1119457), (8.9314794, 46.1128415), (8.9314424, 46.1129527), (8.9314142, 46.1130561), (8.9313801, 46.1131481), (8.9313487, 46.1132357), (8.9312972, 46.1133532)];green;60;58
[(8.9290694, 46.0980835), (8.9296236, 46.0989457), (8.9300482, 46.099704), (8.9305086, 46.1006902), (8.9307406, 46.1012818), (8.9309831, 46.1020234), (8.931131, 46.1025599), (8.9312261, 46.1029719), (8.9313459, 46.1035949), (8.9314089, 46.1040764), (8.9314787, 46.1048567), (8.9314925, 46.1056078), (8.9314726, 46.1061343), (8.9314446, 46.1065336), (8.931405, 46.1068786), (8.9313149, 46.107458), (8.9311812, 46.1081621), (8.9310994, 46.1084826), (8.9309413, 46.1090198), (8.9307833, 46.1094997), (8.9306952, 46.1097469), (8.930573, 46.1100611), (8.9304034, 46.1104729), (8.930094, 46.1111171), (8.929794, 46.1116723), (8.9295397, 46.1121168), (8.929059, 46.1128798), (8.9286762, 46.1134708), (8.9280299, 46.1144904), (8.9276713, 46.1151011), (8.9269921, 46.1163504), (8.9264063, 46.117476), (8.9261974, 46.1178554), (8.9258185, 46.1184676), (8.9254621, 46.1189901), (8.92517, 46.119395), (8.9248118, 46.1198192), (8.9243617, 46.1202825), (8.9239434, 46.1206774), (8.9233754, 46.121136), (8.923007, 46.1214075), (8.9224593, 46.1217922), (8.922148, 46.1220038), (8.9217768, 46.122261), (8.9214569, 46.1224894), (8.9210483, 46.122798), (8.9207627, 46.1230361), (8.9205687, 46.123206), (8.9203689, 46.1233942), (8.9201786, 46.1235851), (8.920061, 46.1237087), (8.9199781, 46.1237972), (8.9195971, 46.1242438), (8.9193752, 46.1245406), (8.9191157, 46.124941), (8.9189027, 46.1253153)];red;120;52
[(8.9305525, 46.1026343), (8.9305619, 46.1026601), (8.9305688, 46.102679), (8.9305852, 46.1027191), (8.9306748, 46.1029616), (8.9307681, 46.1032504), (8.9308126, 46.1034171), (8.9308433, 46.1035918), (8.930898, 46.1038546), (8.9309184, 46.1040396), (8.9309308, 46.1042218), (8.9309353, 46.1044036), (8.9309071, 46.1052632), (8.9309071, 46.1054859), (8.9309233, 46.105654), (8.9309473, 46.1058403), (8.9309896, 46.1060776), (8.9310322, 46.106256), (8.9310828, 46.1064343)];orange;80;52
[(8.9306246, 46.1025924), (8.9305937, 46.1026177), (8.9305525, 46.1026343), (8.930511, 46.1026403), (8.9304688, 46.1026374), (8.9304297, 46.102626), (8.9303973, 46.102607), (8.9303706, 46.1025747), (8.9303638, 46.1025556), (8.9303643, 46.102528), (8.9303759, 46.1025015), (8.9303977, 46.1024784), (8.930428, 46.1024604), (8.9304643, 46.1024491), (8.9305117, 46.1024454), (8.9305582, 46.102453), (8.9305984, 46.1024708), (8.9306276, 46.102497), (8.9306426, 46.1025284), (8.9306415, 46.1025615), (8.9306246, 46.1025924)];green;50;52
[(8.9317014, 46.107908), (8.9317945, 46.1081994), (8.931845, 46.1083868), (8.9319025, 46.108629), (8.9319425, 46.1088353), (8.9319776, 46.1090538), (8.9320036, 46.1093014), (8.9320127, 46.1095075)];orange;80;58
[(8.9195316, 46.1240563), (8.9197133, 46.1238416), (8.9199977, 46.1235332), (8.9202034, 46.1233258), (8.9203944, 46.1231448), (8.9205438, 46.1230115), (8.9206931, 46.1228813), (8.9211618, 46.1225081), (8.921489, 46.1222713), (8.922005, 46.1219132), (8.9224245, 46.1216281), (8.9228517, 46.1213327), (8.9232029, 46.1210798), (8.9238643, 46.1205343), (8.9242269, 46.1202077), (8.9246295, 46.1197927), (8.9250659, 46.1192786), (8.9253182, 46.1189301), (8.9256878, 46.1183909), (8.9260383, 46.1178036), (8.9262285, 46.117462), (8.926845, 46.11632), (8.9275252, 46.1150717), (8.9278951, 46.1144491), (8.9285123, 46.1134793), (8.9289078, 46.1128617), (8.9293989, 46.1120671), (8.9296104, 46.1117072), (8.9298888, 46.1111886), (8.9302692, 46.1104183), (8.930437, 46.1099977), (8.9305437, 46.1097311), (8.930644, 46.1094441), (8.9308191, 46.108925), (8.9309867, 46.1083494), (8.9311141, 46.1077744), (8.9311926, 46.107345), (8.9312652, 46.106825), (8.9312971, 46.106528), (8.931326, 46.1060787), (8.9313468, 46.1056042), (8.9313318, 46.10491), (8.9312637, 46.1040848), (8.931193, 46.1035656), (8.9310777, 46.1029664), (8.9309824, 46.1025896), (8.9308463, 46.1020772), (8.9305833, 46.1012794), (8.9302833, 46.1005532), (8.9298862, 46.0997099), (8.929552, 46.0990946), (8.9289513, 46.0981558)];green;120;111
[(8.9312972, 46.1133532), (8.931209, 46.1135312), (8.9311273, 46.1136705), (8.9310528, 46.1137951), (8.9310353, 46.1138229), (8.9308791, 46.114071)];green;50;58
[(8.9287827, 46.0685891), (8.928685, 46.0680586), (8.9285885, 46.0675395), (8.9283194, 46.0664303), (8.9281726, 46.0658727)];green;100;111
[(8.9290631, 46.0685891), (8.9290765, 46.0697718), (8.9290363, 46.0703036), (8.9289695, 46.070764), (8.9288808, 46.0711248), (8.9286528, 46.0717675)];green;100;111
[(8.9283633, 46.0718266), (8.9285242, 46.0713965), (8.9286286, 46.0710907), (8.9287149, 46.0707521), (8.9287814, 46.0702868), (8.9288268, 46.0697629), (8.9287827, 46.0685891)];green;100;111
[(8.9286528, 46.0717675), (8.9282152, 46.0726169), (8.9279829, 46.0730136), (8.9277495, 46.0733462), (8.9274633, 46.0737177), (8.9272029, 46.0740149), (8.9267991, 46.0744444), (8.9265132, 46.0747293), (8.9261622, 46.0750376)];green;50;111
[(8.9353553, 46.0675982), (8.9353912, 46.0677907), (8.9353995, 46.0679166), (8.9353977, 46.0679693), (8.9353894, 46.0680355), (8.9353786, 46.068087), (8.9353761, 46.0680988)];green;50;111
