coordinates;color;speed_limit;current_speed
[(8.7585814, 46.1624069), (8.7585691, 46.1624234), (8.7579346, 46.1627751), (8.7578548, 46.162827), (8.7578169, 46.1628629), (8.757758, 46.1629267), (8.7577156, 46.1629867), (8.7576959, 46.1630357), (8.7576732, 46.1631087), (8.7576711, 46.1631623), (8.7576753, 46.16322), (8.7576813, 46.1633488)];orange;50;37
[(8.7603641, 46.1647415), (8.7604757, 46.1647361), (8.760595, 46.1647249), (8.7611805, 46.1646738), (8.7614333, 46.1646353), (8.761545, 46.1646323), (8.7615957, 46.1646385), (8.7616595, 46.1646607), (8.761803, 46.1647276), (8.7620544, 46.1648449), (8.7621542, 46.1648788), (8.7622315, 46.1648977), (8.7624705, 46.1649258), (8.7636489, 46.1650085), (8.7638971, 46.1650255), (8.7641734, 46.1650449), (8.7647156, 46.1650811), (8.7651168, 46.1651122), (8.7652338, 46.165131), (8.7652842, 46.1651391)];green;50;40
[(8.7571282, 46.1703296), (8.7570782, 46.1702492), (8.7569956, 46.1701189), (8.7568784, 46.1700279), (8.7566352, 46.169865), (8.7564372, 46.1697291), (8.7563683, 46.1696671), (8.7563082, 46.1695901), (8.7562661, 46.1695055), (8.7562461, 46.1694411), (8.7562319, 46.1693796), (8.7562275, 46.169304), (8.7562566, 46.1691253), (8.7563481, 46.1686849), (8.7563509, 46.1686678), (8.7563968, 46.168435), (8.7564346, 46.1682463), (8.7564747, 46.1681063), (8.7565262, 46.1679996), (8.7566267, 46.1678466), (8.7566964, 46.1677668), (8.7567936, 46.1676785), (8.7568891, 46.1676024), (8.7570031, 46.1675279), (8.7572375, 46.167408), (8.7574869, 46.1672916)];orange;50;37
[(8.7531714, 46.1864201), (8.7532361, 46.1860542)];green;50;49
[(8.7532361, 46.1860542), (8.7532378, 46.1860351), (8.7532376, 46.1860215), (8.7532363, 46.1860071), (8.7532196, 46.1859516), (8.7532109, 46.1859171)];green;50;49
[(8.7842966, 46.1633756), (8.7838893, 46.1631621), (8.7834881, 46.1629812), (8.7829848, 46.1627292)];green;50;40
[(8.7784411, 46.1699359), (8.7787023, 46.1699271), (8.779023, 46.1699107), (8.7797955, 46.1698537), (8.7800429, 46.1698399), (8.7810997, 46.1698159), (8.7812134, 46.1698108), (8.7813572, 46.1698076), (8.7840412, 46.1697802), (8.7842405, 46.1697816), (8.7850595, 46.169767), (8.7854292, 46.1697608), (8.7857305, 46.1697564), (8.786128, 46.1697514), (8.7867625, 46.1697409), (8.7883457, 46.1697201), (8.7890759, 46.1697276), (8.7891068, 46.1697265), (8.7891361, 46.1697199), (8.7891619, 46.169708)];green;50;40
[(8.7777982, 46.1693553), (8.7778284, 46.1693398), (8.777864, 46.1693316), (8.7779016, 46.1693314), (8.7779374, 46.1693394), (8.7779678, 46.1693546), (8.7779899, 46.1693757), (8.7780009, 46.1693988), (8.7780018, 46.1694231), (8.7779925, 46.1694465), (8.7779737, 46.169467), (8.7779471, 46.1694828), (8.777915, 46.1694926), (8.7778802, 46.1694956), (8.7778457, 46.1694913), (8.7778144, 46.1694803), (8.7777892, 46.1694635), (8.777772, 46.1694423), (8.7777645, 46.1694186), (8.777767, 46.1693956), (8.7777785, 46.1693739), (8.7777982, 46.1693553)];green;50;40
[(8.7760422, 46.1679903), (8.7760006, 46.1679617), (8.7759353, 46.1679167), (8.7755075, 46.1675769)];green;50;40
[(8.7777982, 46.1693553), (8.7777705, 46.1693393), (8.7777207, 46.1693136), (8.7776638, 46.1692842), (8.7776111, 46.1692517), (8.77751, 46.1691766), (8.7774214, 46.1691049), (8.7770662, 46.1688271)];green;50;40
[(8.7760422, 46.1679903), (8.7760632, 46.1679778), (8.7760878, 46.1679691), (8.7761147, 46.1679645), (8.7761424, 46.1679644), (8.7761694, 46.1679687), (8.7761942, 46.1679772), (8.7762155, 46.1679895), (8.7762321, 46.1680048), (8.7762431, 46.1680224), (8.7762476, 46.1680381), (8.7762477, 46.168054), (8.7762432, 46.1680697), (8.7762345, 46.1680845), (8.7762219, 46.1680978), (8.7762057, 46.1681092), (8.7761867, 46.1681182), (8.7761649, 46.1681247), (8.7761416, 46.168128), (8.7761179, 46.168128), (8.7760946, 46.1681248), (8.7760727, 46.1681184), (8.7760531, 46.1681092), (8.7760365, 46.1680974), (8.7760217, 46.1680809), (8.776013, 46.1680625), (8.7760107, 46.1680431), (8.776015, 46.1680239), (8.7760257, 46.168006), (8.7760422, 46.1679903)];green;50;40
[(8.7762431, 46.1680224), (8.7763369, 46.1680515), (8.7764016, 46.1680638), (8.7765039, 46.1680615), (8.7776692, 46.1678735), (8.7777648, 46.1678584)];green;50;40
[(8.7574869, 46.1672916), (8.7576203, 46.1672265), (8.7576956, 46.1671901), (8.7577472, 46.1671561), (8.7578462, 46.1670784), (8.758419, 46.1665155)];orange;50;37
[(8.7532109, 46.1859171), (8.7532347, 46.1859171), (8.753258, 46.1859152), (8.7533137, 46.1859072), (8.7533431, 46.1859033), (8.7533761, 46.1858982), (8.7536882, 46.1858514), (8.7538541, 46.1858342), (8.7539498, 46.1858262), (8.7540406, 46.1858217), (8.7545524, 46.1858141)];orange;80;49
[(8.7829848, 46.1627292), (8.7819871, 46.1622586)];orange;80;40
[(8.7721378, 46.1623017), (8.7738595, 46.1618461), (8.7747193, 46.1616377), (8.7758117, 46.1614039), (8.7764543, 46.1612844), (8.7773315, 46.1611557), (8.7781441, 46.1611291), (8.7786805, 46.1611561), (8.7792719, 46.1612053)];orange;80;40
[(8.7720704, 46.1623866), (8.7718981, 46.1624131), (8.7718193, 46.1624239), (8.7716133, 46.1624473), (8.7714483, 46.1624537), (8.7713807, 46.1624516), (8.7713171, 46.1624453), (8.7711675, 46.1624226)];orange;80;40
[(8.7717079, 46.1713624), (8.773367, 46.1710195), (8.7744048, 46.1708322), (8.7750629, 46.1706714), (8.7753134, 46.170613), (8.7768742, 46.1702064), (8.7769888, 46.1701768), (8.7771573, 46.1701392), (8.7775137, 46.1700846), (8.7779409, 46.1700263)];green;50;40
[(8.7702845, 46.1719221), (8.7708364, 46.1716607), (8.7714288, 46.1714472), (8.7717079, 46.1713624)];green;50;40
[(8.7589798, 46.1538218), (8.7591916, 46.1539301), (8.7600464, 46.1542971), (8.760236, 46.1543899), (8.7604856, 46.1545247)];red;80;34
[(8.7396099, 46.1489926), (8.7397965, 46.1489782), (8.7399507, 46.1489987), (8.7400838, 46.1490394)];green;50;49
[(8.7295614, 46.1434819), (8.7297948, 46.1438322), (8.7300016, 46.1441277), (8.7303096, 46.1444574), (8.7304889, 46.1445913), (8.7306049, 46.1447004), (8.730727, 46.1448044), (8.7308411, 46.144907), (8.7309319, 46.1450337), (8.7309765, 46.1451649), (8.7310071, 46.1452856), (8.7310353, 46.1454296), (8.7310913, 46.1455668), (8.7311654, 46.1456728), (8.7312429, 46.1457768), (8.7313759, 46.1459189)];green;60;49
[(8.7244165, 46.1388342), (8.7246314, 46.1389916), (8.7251403, 46.1393644), (8.7258358, 46.1398503), (8.7262052, 46.140188), (8.7262886, 46.1403128), (8.7263827, 46.1404536), (8.7264742, 46.1405584), (8.7265999, 46.1407024), (8.7272941, 46.1410607), (8.7277169, 46.1412787), (8.7279548, 46.1414098), (8.7282381, 46.1415939), (8.7283784, 46.1417411)];green;50;48
[(8.7209519, 46.1360171), (8.72112, 46.1361523), (8.7214154, 46.136358), (8.7217024, 46.1365601), (8.7220548, 46.136804), (8.7223186, 46.1370307), (8.7234872, 46.1380568), (8.7240363, 46.1385389), (8.7241452, 46.1386346), (8.7244165, 46.1388342)];green;60;48
[(8.773636, 46.1660654), (8.7733906, 46.165923), (8.7733054, 46.1658785), (8.7732587, 46.1658598)];green;50;40
[(8.7733749, 46.165775), (8.77348, 46.1658755), (8.773636, 46.1660654)];green;50;40
[(8.7733241, 46.1652325), (8.7732975, 46.1654824), (8.7733024, 46.165565), (8.7733021, 46.1656094)];green;50;40
[(8.7601057, 46.1695558), (8.7600135, 46.1696082), (8.7598079, 46.1697201), (8.7595198, 46.1698123), (8.7591463, 46.1698945), (8.7583226, 46.1700697), (8.7577172, 46.1701971), (8.7576514, 46.1702109), (8.7573292, 46.1702787), (8.7572285, 46.170301), (8.7571282, 46.1703296)];orange;50;37
[(8.758419, 46.1665155), (8.7585361, 46.1664013), (8.7591796, 46.1657733), (8.7594114, 46.1655753), (8.7597199, 46.1653308), (8.7602621, 46.1648991), (8.7603073, 46.1648489), (8.7603463, 46.1647808), (8.7603641, 46.1647415)];orange;50;37
[(8.7704872, 46.1559987), (8.7706809, 46.155847), (8.7707644, 46.1557834), (8.7710356, 46.1555655), (8.7711603, 46.1554892), (8.7712069, 46.155473), (8.7712716, 46.1554593), (8.7713326, 46.1554528), (8.771418, 46.1554566)];orange;50;34
[(8.7752786, 46.160211), (8.7752737, 46.160252), (8.7752603, 46.1603495), (8.7751913, 46.1607452), (8.7751844, 46.1607788)];green;50;40
[(8.7749273, 46.1618078), (8.7749621, 46.1617247)];green;50;40
[(8.7754414, 46.1615376), (8.7743197, 46.1617675), (8.773877, 46.1618832), (8.7720704, 46.1623866)];orange;80;40
[(8.7792719, 46.1612053), (8.7798446, 46.1613317), (8.7803829, 46.1615112), (8.7810665, 46.161774), (8.7820584, 46.1621762)];orange;80;40
[(8.7746458, 46.1626331), (8.7744683, 46.1629207), (8.7743445, 46.1631424), (8.7742717, 46.1632402)];green;50;40
[(8.7313759, 46.1459189), (8.7315327, 46.1460409), (8.7316502, 46.146127), (8.731819, 46.1462266), (8.7322061, 46.1464049), (8.732395, 46.1464847), (8.7325478, 46.1465592), (8.7327138, 46.1466719), (8.7328316, 46.1467665), (8.7334801, 46.1472748), (8.7338064, 46.1475306)];green;60;49
[(8.7746854, 46.1623158), (8.7749273, 46.1618078)];green;50;40
[(8.7749385, 46.1620198), (8.7748129, 46.1622034), (8.7747814, 46.162236), (8.7746854, 46.1623158)];green;50;40
[(8.7655494, 46.1651579), (8.7655465, 46.1651902), (8.765528, 46.1652199), (8.7654962, 46.1652435), (8.7654547, 46.1652584), (8.7654084, 46.1652626), (8.7653628, 46.1652558), (8.7653277, 46.1652414), (8.7653003, 46.1652205), (8.7652831, 46.1651949), (8.7652776, 46.165167), (8.7652842, 46.1651391), (8.7653057, 46.1651109), (8.7653395, 46.1650892), (8.7653818, 46.1650765), (8.7654277, 46.1650744), (8.7654721, 46.1650829), (8.7655099, 46.1651012), (8.7655366, 46.1651272), (8.7655494, 46.1651579)];green;50;40
[(8.7531714, 46.1864201), (8.7531565, 46.1865016), (8.7531429, 46.1865504), (8.7531276, 46.1865853), (8.7531095, 46.1866206), (8.7530816, 46.1866588), (8.753052, 46.1866947), (8.7530181, 46.1867268), (8.7529843, 46.1867561), (8.7529588, 46.1867721), (8.7529262, 46.1867887), (8.7529003, 46.1868), (8.7528723, 46.1868098), (8.7528248, 46.1868205), (8.7527873, 46.1868242), (8.7527212, 46.186827), (8.7518703, 46.186835)];green;50;49
[(8.7729701, 46.1657444), (8.7728115, 46.1657112), (8.7725403, 46.1656311)];green;50;40
[(8.7655494, 46.1651579), (8.7655809, 46.1651573), (8.7656669, 46.1651558), (8.7662226, 46.1651903), (8.7663223, 46.1651969), (8.7671482, 46.1652514), (8.7673634, 46.165267), (8.7680219, 46.1653055), (8.7681979, 46.1653162), (8.7688565, 46.1653664), (8.7690217, 46.165379), (8.7692086, 46.165394), (8.7696201, 46.165426), (8.7701557, 46.1654629), (8.7706496, 46.1654981), (8.7713434, 46.1655475), (8.7720635, 46.1655988), (8.7722065, 46.1656085), (8.7725403, 46.1656311)];green;50;40
[(8.7424182, 46.1499312), (8.7425302, 46.14998), (8.7426808, 46.15004), (8.7428361, 46.1500949), (8.7429809, 46.1501333), (8.7431312, 46.1501614), (8.7433887, 46.1502037), (8.7436739, 46.1502615), (8.7441305, 46.1503646), (8.7442578, 46.1503891), (8.7444284, 46.1503976), (8.7446769, 46.1504055), (8.744865, 46.1504169), (8.7450365, 46.1504442), (8.7452333, 46.1504931), (8.7464515, 46.151033), (8.7471311, 46.1511672), (8.7474159, 46.151255), (8.7477137, 46.1513443), (8.7478532, 46.1513853), (8.7481215, 46.1514643), (8.748258, 46.1514932), (8.7483751, 46.1514934), (8.7484946, 46.1514801), (8.7486177, 46.1514566), (8.7487116, 46.151424), (8.7487813, 46.1513881), (8.7489024, 46.1513107), (8.7490663, 46.1512225), (8.749242, 46.1511552), (8.7493362, 46.1511296), (8.7494081, 46.1511101), (8.7496313, 46.1510795), (8.7498164, 46.1510631), (8.7500348, 46.151065), (8.7503131, 46.1510935), (8.750565, 46.1511434), (8.7514104, 46.1513314), (8.7518589, 46.1514313), (8.7522027, 46.1515161), (8.7524939, 46.1516137), (8.7527577, 46.1516843), (8.7531191, 46.1517582), (8.7532605, 46.1517966), (8.7534076, 46.1518761), (8.7535787, 46.152015), (8.7540748, 46.1523764), (8.7543397, 46.1524698), (8.7546336, 46.1525461), (8.7550214, 46.1526722), (8.7553539, 46.1527993), (8.7555721, 46.1528936), (8.7559739, 46.1530541), (8.7563411, 46.1531821), (8.7565014, 46.1532471)];green;50;49
[(8.7770662, 46.1688271), (8.7769349, 46.1687198), (8.7764683, 46.1683473), (8.7762579, 46.1681904), (8.7762121, 46.168144), (8.7761867, 46.1681182)];green;50;40
[(8.7479719, 46.1611791), (8.7478146, 46.1611838)];orange;50;37
[(8.7478146, 46.1611838), (8.7475493, 46.1612173), (8.7462265, 46.1613854), (8.7457033, 46.1614483), (8.7456023, 46.1614664), (8.7452177, 46.1615726), (8.7451273, 46.1615876), (8.7450304, 46.1615915), (8.7449297, 46.1615754), (8.7446982, 46.1615253), (8.7446164, 46.1615148), (8.7445339, 46.1615197), (8.7444446, 46.1615431), (8.7443735, 46.1615828), (8.744314, 46.1616344), (8.744148, 46.1618263), (8.7440595, 46.1619035), (8.7439613, 46.1619633), (8.7437217, 46.1620726), (8.7433262, 46.1622152), (8.7432483, 46.1622667), (8.7431868, 46.1623285), (8.7430242, 46.1625211), (8.7429816, 46.1625494), (8.7429288, 46.1625608), (8.742871, 46.1625624)];orange;50;37
[(8.7371128, 46.1864231), (8.7373909, 46.1864297), (8.7377189, 46.1864302), (8.7381101, 46.1864307), (8.7389416, 46.1864318), (8.7398121, 46.1864434), (8.7399833, 46.1864492), (8.7400551, 46.186456), (8.7401084, 46.1864661), (8.7401605, 46.1864784), (8.7403508, 46.1865525), (8.740446, 46.1865836), (8.7405313, 46.1866061), (8.7406636, 46.1866319), (8.7408301, 46.186655), (8.7410323, 46.1866691), (8.7411771, 46.1866736), (8.7413124, 46.186673), (8.7423648, 46.1866709), (8.742493, 46.1866704), (8.7426547, 46.1866688), (8.7434816, 46.1866761), (8.743917, 46.186674), (8.7441063, 46.186676)];orange;50;38
[(8.7500381, 46.1737287), (8.7499418, 46.173755)];orange;50;37
[(8.7499418, 46.173755), (8.7499078, 46.1737651), (8.7481367, 46.1742681), (8.7474738, 46.1744403), (8.7440225, 46.175251), (8.742998, 46.1754867), (8.742122, 46.1756922), (8.7417632, 46.1757632), (8.7415964, 46.1757903), (8.7412967, 46.1758248), (8.740954, 46.1758555), (8.740516, 46.1758903), (8.7402264, 46.1759228), (8.7398357, 46.175977), (8.7391758, 46.1760925), (8.7390182, 46.1761131), (8.7388077, 46.176128), (8.7385666, 46.1761343), (8.7382803, 46.1761273), (8.7378492, 46.1760891), (8.7372738, 46.1760255), (8.7369501, 46.1759752), (8.7365527, 46.1759), (8.7362998, 46.1758641), (8.7360312, 46.1758512), (8.7357731, 46.1758566), (8.7354546, 46.1758823), (8.7348487, 46.1759726), (8.73462, 46.176021), (8.7344885, 46.1760588), (8.7343023, 46.1761197), (8.7342392, 46.1761392), (8.7341946, 46.1761529)];orange;50;37
[(8.757685, 46.163411), (8.7576835, 46.1635208), (8.75769, 46.163749), (8.7577161, 46.1638308), (8.7577429, 46.1638725), (8.7578463, 46.1639561), (8.7579542, 46.1640206), (8.7581729, 46.1641451), (8.7582309, 46.1641734), (8.7584321, 46.1642642), (8.7585787, 46.1643204), (8.7587587, 46.1643797), (8.7589378, 46.1644235), (8.7595851, 46.1645782), (8.7599684, 46.164668), (8.7600812, 46.1646958), (8.7601819, 46.1647172), (8.7602807, 46.1647342), (8.7603641, 46.1647415)];orange;50;37
[(8.7576813, 46.1633488), (8.757685, 46.163411)];orange;50;37
[(8.7731338, 46.1655843), (8.7731902, 46.1654714), (8.7732569, 46.1653334), (8.7733241, 46.1652325)];green;50;40
[(8.7725403, 46.1656311), (8.7728131, 46.1656416), (8.7729488, 46.1656484), (8.7729988, 46.1656509)];green;50;40
[(8.7258725, 46.1856347), (8.7257476, 46.1856363), (8.7256352, 46.1856408), (8.7254704, 46.1856591), (8.7252133, 46.1856951), (8.7235521, 46.1859277), (8.7234387, 46.1859403), (8.7233302, 46.185947), (8.7230391, 46.1859501), (8.7228807, 46.1859467), (8.7227813, 46.1859423), (8.7226948, 46.1859327), (8.722595, 46.1859135), (8.7225388, 46.1858968), (8.7225084, 46.1858877), (8.7224392, 46.1858599), (8.7223631, 46.1858206), (8.7222945, 46.1857786), (8.7218877, 46.1854775), (8.721845, 46.1854474), (8.7217695, 46.1854015), (8.721705, 46.1853685), (8.7216401, 46.1853421), (8.7215822, 46.185326), (8.7214633, 46.1853064), (8.7213319, 46.1852887), (8.7210973, 46.1852625), (8.7208948, 46.1852497)];orange;50;38
[(8.7258725, 46.1856347), (8.727092, 46.1856629), (8.7282775, 46.1856904), (8.7288506, 46.1857064), (8.7295179, 46.1857274), (8.7295597, 46.1857284), (8.7299318, 46.1857372), (8.7304382, 46.185746), (8.7305161, 46.185752), (8.7307077, 46.1857996), (8.7308451, 46.1858466), (8.7309481, 46.1858802), (8.7314654, 46.1860101), (8.7315988, 46.1860394), (8.7317408, 46.1860684), (8.7318637, 46.1860895), (8.7328461, 46.1862825), (8.7334062, 46.1863848), (8.733567, 46.1864067), (8.7336399, 46.1864139), (8.7337155, 46.1864205), (8.7337992, 46.1864224), (8.7338937, 46.1864204), (8.7339935, 46.1864104), (8.7345917, 46.1863449), (8.7347379, 46.1863335), (8.7348763, 46.1863312), (8.7350503, 46.1863369), (8.7369268, 46.1864174)];orange;50;38
[(8.7777648, 46.1678584), (8.7782942, 46.1677708), (8.7808429, 46.1673478), (8.7810128, 46.1673196), (8.7827659, 46.1672774), (8.7835011, 46.1672589), (8.783615, 46.167256), (8.7845011, 46.1672393), (8.7849175, 46.1672315), (8.7854865, 46.1672524), (8.7859439, 46.1672918), (8.7864043, 46.1673574), (8.7865537, 46.1673843), (8.7877514, 46.1675879), (8.7888863, 46.1677957), (8.7889768, 46.167801), (8.789039, 46.1677972), (8.7891151, 46.1677831), (8.7893366, 46.1677526)];green;50;40
[(8.7518703, 46.186835), (8.7518205, 46.1868356), (8.7517087, 46.186836), (8.7497381, 46.1868435), (8.7493391, 46.1868567), (8.7490237, 46.1868931), (8.7483086, 46.1870328), (8.7478315, 46.1871246), (8.7476786, 46.1871346)];green;50;49
[(8.7443945, 46.1866981), (8.7444611, 46.1867157), (8.7445609, 46.1867506), (8.7446916, 46.1868065), (8.7448489, 46.1868726), (8.744933, 46.1869032), (8.7449918, 46.1869203), (8.7450403, 46.1869311), (8.7450857, 46.1869381), (8.7451227, 46.1869425), (8.7451947, 46.1869504), (8.7452846, 46.1869557), (8.7454984, 46.186956), (8.745792, 46.1869578), (8.7460974, 46.1869601), (8.7463784, 46.1869772)];green;50;49
[(8.7476786, 46.1871346), (8.7476326, 46.1871303), (8.7473083, 46.1870998), (8.7463784, 46.1869772)];green;50;49
[(8.7441063, 46.186676), (8.7441913, 46.1866786), (8.7442775, 46.1866812), (8.7443294, 46.1866869), (8.7443945, 46.1866981)];green;50;49
[(8.7784411, 46.1699359), (8.7783215, 46.1699606), (8.7782033, 46.169968), (8.7781093, 46.1699703)];green;50;40
[(8.7369268, 46.1864174), (8.7371128, 46.1864231)];orange;50;38
[(8.7781093, 46.1699703), (8.7781411, 46.1699358), (8.7781608, 46.1698841), (8.7781586, 46.169835), (8.7781379, 46.1697761)];green;50;40
[(8.7643449, 46.1760946), (8.764517, 46.175959), (8.7649972, 46.1757108), (8.7651764, 46.1756231), (8.7653508, 46.1755073), (8.7658215, 46.1750855), (8.7661153, 46.1748174), (8.7662317, 46.17474), (8.7664881, 46.1745693), (8.7676543, 46.17385), (8.7679311, 46.1736726), (8.7687554, 46.1730257), (8.7689998, 46.1728337), (8.7694124, 46.1725095), (8.7696881, 46.1723052), (8.7698544, 46.1721819), (8.7702845, 46.1719221)];orange;50;37
[(8.7694737, 46.1569273), (8.7694556, 46.156915), (8.769394, 46.1568732), (8.7693786, 46.1568527), (8.7693734, 46.1568298)];orange;50;34
[(8.7697112, 46.1570701), (8.7696369, 46.1570303), (8.7694737, 46.1569273)];green;50;40
[(8.7283784, 46.1417411), (8.7285308, 46.1419207), (8.7286749, 46.1421262), (8.7293691, 46.1431878), (8.7295614, 46.1434819)];green;50;49
[(8.7338064, 46.1475306), (8.7340182, 46.1476886), (8.7342951, 46.1478977)];green;60;49
[(8.7400838, 46.1490394), (8.7401945, 46.1491023), (8.740338, 46.1491721), (8.7405066, 46.1492681), (8.7406489, 46.1493456), (8.7407863, 46.1494018), (8.7409219, 46.1494347), (8.7410548, 46.149461), (8.7413094, 46.1494822), (8.7415643, 46.1495094), (8.741691, 46.1495343), (8.7418034, 46.1495822), (8.741923, 46.1496452), (8.7421699, 46.1497885), (8.7424182, 46.1499312)];green;50;49
[(8.7565014, 46.1532471), (8.7566054, 46.1532892), (8.756751, 46.1533348), (8.7568643, 46.1533596), (8.7570526, 46.1533861), (8.7572259, 46.1533949), (8.7576517, 46.1533899), (8.7578168, 46.1533935), (8.7579905, 46.1534133), (8.7581485, 46.1534406), (8.7582645, 46.1534748), (8.7584353, 46.153539), (8.7586113, 46.1536269), (8.7588135, 46.1537337), (8.7589798, 46.1538218)];green;50;58
[(8.7733852, 46.16509), (8.7733241, 46.1652325)];green;50;40
[(8.7545524, 46.1858141), (8.7547014, 46.1858224), (8.7548513, 46.1858366), (8.7550111, 46.18586), (8.7551082, 46.1858811), (8.7552283, 46.185911), (8.7553566, 46.1859465), (8.7554799, 46.1859847), (8.7556791, 46.1860525), (8.7558439, 46.1861186), (8.7559897, 46.1861882), (8.7561124, 46.1862545), (8.7562429, 46.1863348), (8.756344, 46.1864048), (8.7564459, 46.1864823), (8.7565278, 46.1865524), (8.7566261, 46.1866503), (8.756712, 46.1867417), (8.7567677, 46.1868091), (8.7567963, 46.1868469), (8.7568128, 46.1868687), (8.7568388, 46.1869099), (8.7568669, 46.1869546), (8.7569111, 46.1870346), (8.7569395, 46.1870943), (8.756961, 46.1871424), (8.7569879, 46.1872109), (8.7570128, 46.1872896), (8.7570308, 46.1873641), (8.7570412, 46.1874167), (8.7570539, 46.1875074), (8.7570588, 46.1875649), (8.7570619, 46.1876343), (8.7570611, 46.1876812), (8.7570585, 46.1877239), (8.7570535, 46.1877805), (8.7569979, 46.1881519), (8.7567795, 46.1893373), (8.7567155, 46.1896907)];orange;80;49
